2026-01-10 15:41:49,970 - preprocess.py:71 - log - INFO - Start training
2026-01-10 15:41:49,971 - preprocess.py:73 - log - INFO - GPU VRAM usage: 0.83 GB
2026-01-10 15:48:35,659 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 78, Sampled_Noeds: 440, Training loss: 3.2471, Time: 5.74s
2026-01-10 15:48:40,949 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 79, Sampled_Noeds: 406, Training loss: 3.2737, Time: 5.29s
2026-01-10 15:48:47,074 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 80, Sampled_Noeds: 470, Training loss: 3.2397, Time: 6.12s
2026-01-10 15:48:55,632 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 81, Sampled_Noeds: 655, Training loss: 3.3274, Time: 8.56s
2026-01-10 15:49:01,549 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 82, Sampled_Noeds: 451, Training loss: 3.2113, Time: 5.92s
2026-01-10 15:49:09,669 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 83, Sampled_Noeds: 619, Training loss: 3.2720, Time: 8.12s
2026-01-10 15:49:15,348 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 84, Sampled_Noeds: 435, Training loss: 3.2180, Time: 5.68s
2026-01-10 15:49:21,852 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 85, Sampled_Noeds: 494, Training loss: 3.2360, Time: 6.50s
2026-01-10 15:49:26,363 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 86, Sampled_Noeds: 344, Training loss: 3.1683, Time: 4.51s
2026-01-10 15:49:30,840 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 87, Sampled_Noeds: 343, Training loss: 3.2441, Time: 4.48s
2026-01-10 15:49:38,778 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 88, Sampled_Noeds: 609, Training loss: 3.2701, Time: 7.94s
2026-01-10 15:49:46,027 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 89, Sampled_Noeds: 557, Training loss: 3.2520, Time: 7.25s
2026-01-10 15:49:52,182 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 90, Sampled_Noeds: 471, Training loss: 3.1986, Time: 6.15s
2026-01-10 15:49:56,759 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 91, Sampled_Noeds: 349, Training loss: 3.1990, Time: 4.58s
2026-01-10 15:50:01,275 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 92, Sampled_Noeds: 344, Training loss: 3.1897, Time: 4.51s
2026-01-10 15:50:06,523 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 93, Sampled_Noeds: 399, Training loss: 3.2100, Time: 5.25s
2026-01-10 15:50:12,473 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 94, Sampled_Noeds: 451, Training loss: 3.2522, Time: 5.95s
2026-01-10 15:50:16,771 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 95, Sampled_Noeds: 326, Training loss: 3.1169, Time: 4.30s
2026-01-10 15:50:22,048 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 96, Sampled_Noeds: 402, Training loss: 3.2071, Time: 5.28s
2026-01-10 15:50:26,993 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 97, Sampled_Noeds: 379, Training loss: 3.2522, Time: 4.94s
2026-01-10 15:50:34,138 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 98, Sampled_Noeds: 546, Training loss: 3.2484, Time: 7.14s
